route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23161
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23162
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23163
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23164
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23165
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23166
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23167
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23168
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23169
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23170
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23171
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23172
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23173
10-J,1,Avalahalli BDA Park Girinagara,0,10-J UP,23174
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23175
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23176
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23177
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23178
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23179
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23180
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23181
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23182
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23183
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23184
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23185
10-J,1,Kempegowda Bus Station,1,10-J DOWN,23186
10-J CLO-NDH-KBS,1,Chandra Layout,1,10-J CLO-NDH-KBS DOWN,47665
10-J CLO-NDH-KBS,1,Chandra Layout,1,10-J CLO-NDH-KBS DOWN,47666
10-J CLO-NDH-KBS,1,Kempegowda Bus Station,0,10-J CLO-NDH-KBS UP,47663
10-J CLO-NDH-KBS,1,Kempegowda Bus Station,0,10-J CLO-NDH-KBS UP,47664
104,1,Kempegowda Bus Station,1,104 DOWN,37652
104,1,Kempegowda Bus Station,1,104 DOWN,37653
104,1,Kempegowda Bus Station,1,104 DOWN,37654
104,1,Kempegowda Bus Station,1,104 DOWN,37655
104,1,Kempegowda Bus Station,1,104 DOWN,37656
104,1,Kempegowda Bus Station,1,104 DOWN,37657
104,1,Kempegowda Bus Station,1,104 DOWN,37658
104,1,Sadashivanagara,0,104 UP,37645
104,1,Sadashivanagara,0,104 UP,37646
104,1,Sadashivanagara,0,104 UP,37647
104,1,Sadashivanagara,0,104 UP,37648
104,1,Sadashivanagara,0,104 UP,37649
104,1,Sadashivanagara,0,104 UP,37650
104,1,Sadashivanagara,0,104 UP,37651
104 SDNIBK-KBS,1,Kempegowda Bus Station,0,104 SDNIBK-KBS UP,37517
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,37564
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,37562
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,37563
111,1,KR Market,1,111 DOWN,13538
111,1,KR Market,1,111 DOWN,13539
111,1,KR Market,1,111 DOWN,13540
111,1,KR Market,1,111 DOWN,13541
111,1,KR Market,1,111 DOWN,13542
111,1,KR Market,1,111 DOWN,13543
111,1,KR Market,1,111 DOWN,13544
111,1,KR Market,1,111 DOWN,13545
111,1,KR Market,1,111 DOWN,13546
111,1,KR Market,1,111 DOWN,13547
111,1,KR Market,1,111 DOWN,13548
111,1,KR Market,1,111 DOWN,13549
111,1,KR Market,1,111 DOWN,13550
111,1,KR Market,1,111 DOWN,13551
111,1,KR Market,1,111 DOWN,13552
111,1,KR Market,1,111 DOWN,13553
111,1,KR Market,1,111 DOWN,13554
111,1,KR Market,1,111 DOWN,13555
111,1,KR Market,1,111 DOWN,13556
111,1,KR Market,1,111 DOWN,13557
111,1,KR Market,1,111 DOWN,13558
111,1,KR Market,1,111 DOWN,13559
111,1,KR Market,1,111 DOWN,13560
111,1,KR Market,1,111 DOWN,13561
111,1,KR Market,1,111 DOWN,13562
111,1,KR Market,1,111 DOWN,13563
111,1,KR Market,1,111 DOWN,13564
111,1,KR Market,1,111 DOWN,13565
111,1,KR Market,1,111 DOWN,13566
111,1,KR Market,1,111 DOWN,13567
111,1,KR Market,1,111 DOWN,13568
111,1,KR Market,1,111 DOWN,13569
111,1,KR Market,1,111 DOWN,13570
111,1,KR Market,1,111 DOWN,13571
111,1,KR Market,1,111 DOWN,13572
111,1,KR Market,1,111 DOWN,13573
111,1,Kaval Byrasandra,0,111 UP,13501
111,1,Kaval Byrasandra,0,111 UP,13502
111,1,Kaval Byrasandra,0,111 UP,13503
111,1,Kaval Byrasandra,0,111 UP,13504
111,1,Kaval Byrasandra,0,111 UP,13505
111,1,Kaval Byrasandra,0,111 UP,13506
111,1,Kaval Byrasandra,0,111 UP,13507
111,1,Kaval Byrasandra,0,111 UP,13508
111,1,Kaval Byrasandra,0,111 UP,13509
111,1,Kaval Byrasandra,0,111 UP,13510
111,1,Kaval Byrasandra,0,111 UP,13511
111,1,Kaval Byrasandra,0,111 UP,13512
111,1,Kaval Byrasandra,0,111 UP,13513
111,1,Kaval Byrasandra,0,111 UP,13514
111,1,Kaval Byrasandra,0,111 UP,13515
111,1,Kaval Byrasandra,0,111 UP,13516
111,1,Kaval Byrasandra,0,111 UP,13517
111,1,Kaval Byrasandra,0,111 UP,13518
111,1,Kaval Byrasandra,0,111 UP,13519
111,1,Kaval Byrasandra,0,111 UP,13520
111,1,Kaval Byrasandra,0,111 UP,13521
111,1,Kaval Byrasandra,0,111 UP,13522
111,1,Kaval Byrasandra,0,111 UP,13523
111,1,Kaval Byrasandra,0,111 UP,13524
111,1,Kaval Byrasandra,0,111 UP,13525
111,1,Kaval Byrasandra,0,111 UP,13526
111,1,Kaval Byrasandra,0,111 UP,13527
111,1,Kaval Byrasandra,0,111 UP,13528
111,1,Kaval Byrasandra,0,111 UP,13529
111,1,Kaval Byrasandra,0,111 UP,13530
111,1,Kaval Byrasandra,0,111 UP,13531
111,1,Kaval Byrasandra,0,111 UP,13532
111,1,Kaval Byrasandra,0,111 UP,13533
111,1,Kaval Byrasandra,0,111 UP,13534
111,1,Kaval Byrasandra,0,111 UP,13535
111,1,Kaval Byrasandra,0,111 UP,13536
111,1,Kaval Byrasandra,0,111 UP,13537
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,42380
111-C,1,Kaval Byrasandra,0,111-C UP,13574
111-C,1,Kaval Byrasandra,0,111-C UP,13575
111-C,1,Kaval Byrasandra,0,111-C UP,13576
111-C,1,Kaval Byrasandra,0,111-C UP,13577
111-C,1,Kaval Byrasandra,0,111-C UP,13578
111-C,1,Kaval Byrasandra,0,111-C UP,13579
111-C,1,Kaval Byrasandra,0,111-C UP,13580
111-C,1,Kaval Byrasandra,0,111-C UP,13581
111-C,1,Kaval Byrasandra,0,111-C UP,13582
111-C,1,Kaval Byrasandra,0,111-C UP,13583
111-C,1,Kaval Byrasandra,0,111-C UP,13584
111-C,1,Kaval Byrasandra,0,111-C UP,13585
111-C,1,Kaval Byrasandra,0,111-C UP,13586
111-C,1,Kaval Byrasandra,0,111-C UP,13587
111-C,1,Kaval Byrasandra,0,111-C UP,13588
111-C,1,Kaval Byrasandra,0,111-C UP,13589
111-C,1,Kaval Byrasandra,0,111-C UP,13590
111-C,1,Kaval Byrasandra,0,111-C UP,13591
111-C,1,Kaval Byrasandra,0,111-C UP,13592
111-C,1,Kaval Byrasandra,0,111-C UP,13593
111-C,1,Kaval Byrasandra,0,111-C UP,13594
111-C,1,Kaval Byrasandra,0,111-C UP,13595
111-C,1,Kaval Byrasandra,0,111-C UP,13596
111-C,1,Kaval Byrasandra,0,111-C UP,13597
111-C,1,Kaval Byrasandra,0,111-C UP,13598
111-C,1,Kaval Byrasandra,0,111-C UP,13599
111-C,1,Kaval Byrasandra,0,111-C UP,13600
111-C,1,Kaval Byrasandra,0,111-C UP,13601
111-C,1,Kaval Byrasandra,0,111-C UP,13602
111-C,1,Kaval Byrasandra,0,111-C UP,13603
111-C,1,Kaval Byrasandra,0,111-C UP,13604
111-C,1,Kaval Byrasandra,0,111-C UP,13605
111-C,1,Kaval Byrasandra,0,111-C UP,13606
111-C,1,Kaval Byrasandra,0,111-C UP,13607
111-C,1,Kaval Byrasandra,0,111-C UP,13608
111-C,1,Kaval Byrasandra,0,111-C UP,13609
111-C,1,Kaval Byrasandra,0,111-C UP,13610
111-C,1,Kaval Byrasandra,0,111-C UP,13611
111-C,1,Kaval Byrasandra,0,111-C UP,13612
111-C,1,Kaval Byrasandra,0,111-C UP,13613
111-C,1,Kaval Byrasandra,0,111-C UP,13614
111-C,1,Kaval Byrasandra,0,111-C UP,13615
111-C,1,Kaval Byrasandra,0,111-C UP,13616
111-C,1,Kaval Byrasandra,0,111-C UP,13617
111-C,1,Kaval Byrasandra,0,111-C UP,13618
111-C,1,Kaval Byrasandra,0,111-C UP,13619
111-C,1,Kaval Byrasandra,0,111-C UP,13620
111-C,1,Kaval Byrasandra,0,111-C UP,13621
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13622
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13623
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13624
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13625
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13626
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13627
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13628
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13629
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13630
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13631
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13632
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13633
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13634
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13635
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13636
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13637
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13638
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13639
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13640
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13641
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13642
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13643
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13644
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13645
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13646
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13647
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13648
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13649
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13650
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13651
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13652
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13653
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13654
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13655
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13656
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13657
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13658
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13659
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13660
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13661
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13662
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13663
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13664
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13665
111-C,1,Kempegowda Bus Station,1,111-C DOWN,13666
112,1,Kaval Byrasandra,0,112 UP,1754
112,1,Kaval Byrasandra,0,112 UP,1755
112,1,Kaval Byrasandra,0,112 UP,1756
112,1,Kaval Byrasandra,0,112 UP,1757
112,1,Kaval Byrasandra,0,112 UP,1758
112,1,Kaval Byrasandra,0,112 UP,1759
112,1,Kaval Byrasandra,0,112 UP,1760
112,1,Kaval Byrasandra,0,112 UP,1761
112,1,Kaval Byrasandra,0,112 UP,1762
112,1,Kaval Byrasandra,0,112 UP,1763
112,1,Kaval Byrasandra,0,112 UP,1764
112,1,Kaval Byrasandra,0,112 UP,1765
112,1,Kaval Byrasandra,0,112 UP,1766
112,1,Kaval Byrasandra,0,112 UP,1767
112,1,Kaval Byrasandra,0,112 UP,1768
112,1,Kaval Byrasandra,0,112 UP,1769
112,1,Kaval Byrasandra,0,112 UP,1770
112,1,Kaval Byrasandra,0,112 UP,1771
112,1,Kaval Byrasandra,0,112 UP,1772
112,1,Kaval Byrasandra,0,112 UP,1773
112,1,Kaval Byrasandra,0,112 UP,1774
112,1,Kaval Byrasandra,0,112 UP,1775
112,1,Kaval Byrasandra,0,112 UP,1776
112,1,Kaval Byrasandra,0,112 UP,1777
112,1,Kaval Byrasandra,0,112 UP,1778
112,1,Kaval Byrasandra,0,112 UP,1779
112,1,Kaval Byrasandra,0,112 UP,1780
112,1,Kaval Byrasandra,0,112 UP,1781
112,1,Kaval Byrasandra,0,112 UP,1782
112,1,Kaval Byrasandra,0,112 UP,1783
112,1,Kaval Byrasandra,0,112 UP,1784
112,1,Kaval Byrasandra,0,112 UP,1785
112,1,Kaval Byrasandra,0,112 UP,1786
112,1,Kaval Byrasandra,0,112 UP,1787
112,1,Kaval Byrasandra,0,112 UP,1788
112,1,Kaval Byrasandra,0,112 UP,1789
112,1,Kaval Byrasandra,0,112 UP,1790
112,1,Kaval Byrasandra,0,112 UP,1791
112,1,Kaval Byrasandra,0,112 UP,1792
112,1,Kaval Byrasandra,0,112 UP,1793
112,1,Kaval Byrasandra,0,112 UP,1794
112,1,Kaval Byrasandra,0,112 UP,1795
112,1,Kaval Byrasandra,0,112 UP,1796
112,1,Kaval Byrasandra,0,112 UP,1797
112,1,Kaval Byrasandra,0,112 UP,1798
112,1,Kaval Byrasandra,0,112 UP,1799
112,1,Kaval Byrasandra,0,112 UP,1800
112,1,Kaval Byrasandra,0,112 UP,1801
112,1,Kaval Byrasandra,0,112 UP,1802
112,1,Kaval Byrasandra,0,112 UP,1803
112,1,Kaval Byrasandra,0,112 UP,1804
112,1,Kaval Byrasandra,0,112 UP,1805
112,1,Shivajinagara Bus Station,1,112 DOWN,1806
112,1,Shivajinagara Bus Station,1,112 DOWN,1807
112,1,Shivajinagara Bus Station,1,112 DOWN,1808
112,1,Shivajinagara Bus Station,1,112 DOWN,1809
112,1,Shivajinagara Bus Station,1,112 DOWN,1810
112,1,Shivajinagara Bus Station,1,112 DOWN,1811
112,1,Shivajinagara Bus Station,1,112 DOWN,1812
112,1,Shivajinagara Bus Station,1,112 DOWN,1813
112,1,Shivajinagara Bus Station,1,112 DOWN,1814
112,1,Shivajinagara Bus Station,1,112 DOWN,1815
112,1,Shivajinagara Bus Station,1,112 DOWN,1816
112,1,Shivajinagara Bus Station,1,112 DOWN,1817
112,1,Shivajinagara Bus Station,1,112 DOWN,1818
112,1,Shivajinagara Bus Station,1,112 DOWN,1819
112,1,Shivajinagara Bus Station,1,112 DOWN,1820
112,1,Shivajinagara Bus Station,1,112 DOWN,1821
112,1,Shivajinagara Bus Station,1,112 DOWN,1822
112,1,Shivajinagara Bus Station,1,112 DOWN,1823
112,1,Shivajinagara Bus Station,1,112 DOWN,1824
112,1,Shivajinagara Bus Station,1,112 DOWN,1825
112,1,Shivajinagara Bus Station,1,112 DOWN,1826
112,1,Shivajinagara Bus Station,1,112 DOWN,1827
112,1,Shivajinagara Bus Station,1,112 DOWN,1828
112,1,Shivajinagara Bus Station,1,112 DOWN,1829
112,1,Shivajinagara Bus Station,1,112 DOWN,1830
112,1,Shivajinagara Bus Station,1,112 DOWN,1831
112,1,Shivajinagara Bus Station,1,112 DOWN,1832
112,1,Shivajinagara Bus Station,1,112 DOWN,1833
112,1,Shivajinagara Bus Station,1,112 DOWN,1834
112,1,Shivajinagara Bus Station,1,112 DOWN,1835
112,1,Shivajinagara Bus Station,1,112 DOWN,1836
112,1,Shivajinagara Bus Station,1,112 DOWN,1837
112,1,Shivajinagara Bus Station,1,112 DOWN,1838
112,1,Shivajinagara Bus Station,1,112 DOWN,1839
112,1,Shivajinagara Bus Station,1,112 DOWN,1840
112,1,Shivajinagara Bus Station,1,112 DOWN,1841
112,1,Shivajinagara Bus Station,1,112 DOWN,1842
112,1,Shivajinagara Bus Station,1,112 DOWN,1843
112,1,Shivajinagara Bus Station,1,112 DOWN,1844
112,1,Shivajinagara Bus Station,1,112 DOWN,1845
112,1,Shivajinagara Bus Station,1,112 DOWN,1846
112,1,Shivajinagara Bus Station,1,112 DOWN,1847
112,1,Shivajinagara Bus Station,1,112 DOWN,1848
112,1,Shivajinagara Bus Station,1,112 DOWN,1849
112,1,Shivajinagara Bus Station,1,112 DOWN,1850
112,1,Shivajinagara Bus Station,1,112 DOWN,1851
112,1,Shivajinagara Bus Station,1,112 DOWN,1852
112,1,Shivajinagara Bus Station,1,112 DOWN,1853
112,1,Shivajinagara Bus Station,1,112 DOWN,1854
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,42383
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,42384
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,42385
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,42381
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,42382
112-A,1,Kaval Byrasandra,0,112-A UP,14219
112-A,1,Kaval Byrasandra,0,112-A UP,14220
112-A,1,Kaval Byrasandra,0,112-A UP,14221
112-A,1,Kaval Byrasandra,0,112-A UP,14222
112-A,1,Kaval Byrasandra,0,112-A UP,14223
112-A,1,Kaval Byrasandra,0,112-A UP,14224
112-A,1,Kaval Byrasandra,0,112-A UP,14225
112-A,1,Kaval Byrasandra,0,112-A UP,14226
112-A,1,Kaval Byrasandra,0,112-A UP,14227
112-A,1,Kaval Byrasandra,0,112-A UP,14228
112-A,1,Kaval Byrasandra,0,112-A UP,14229
112-A,1,Kaval Byrasandra,0,112-A UP,14230
112-A,1,Kaval Byrasandra,0,112-A UP,14231
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14232
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14233
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14234
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14235
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14236
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14237
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14238
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14239
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14240
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14241
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14242
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14243
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,14244
112A MDG-SBS,1,Shivajinagara Bus Station,0,112A MDG-SBS UP,46447
114,1,KR Market,1,114 DOWN,14312
114,1,KR Market,1,114 DOWN,14313
114,1,KR Market,1,114 DOWN,14314
114,1,KR Market,1,114 DOWN,14315
114,1,KR Market,1,114 DOWN,14316
114,1,KR Market,1,114 DOWN,14317
114,1,KR Market,1,114 DOWN,14318
114,1,KR Market,1,114 DOWN,14319
114,1,KR Market,1,114 DOWN,14320
114,1,KR Market,1,114 DOWN,14321
114,1,KR Market,1,114 DOWN,14322
114,1,KR Market,1,114 DOWN,14323
114,1,KR Market,1,114 DOWN,14324
114,1,KR Market,1,114 DOWN,14325
114,1,KR Market,1,114 DOWN,14326
114,1,KR Market,1,114 DOWN,14327
114,1,KR Market,1,114 DOWN,14328
114,1,KR Market,1,114 DOWN,14329
114,1,KR Market,1,114 DOWN,14330
114,1,KR Market,1,114 DOWN,14331
114,1,KR Market,1,114 DOWN,14332
114,1,KR Market,1,114 DOWN,14333
114,1,KR Market,1,114 DOWN,14334
114,1,KR Market,1,114 DOWN,14335
114,1,KR Market,1,114 DOWN,14336
114,1,KR Market,1,114 DOWN,14337
114,1,KR Market,1,114 DOWN,14338
114,1,KR Market,1,114 DOWN,14339
114,1,KR Market,1,114 DOWN,14340
114,1,KR Market,1,114 DOWN,14341
114,1,KR Market,1,114 DOWN,14342
114,1,KR Market,1,114 DOWN,14343
114,1,KR Market,1,114 DOWN,14344
114,1,KR Market,1,114 DOWN,14345
114,1,Sultan palya,0,114 UP,14280
114,1,Sultan palya,0,114 UP,14281
114,1,Sultan palya,0,114 UP,14282
114,1,Sultan palya,0,114 UP,14283
114,1,Sultan palya,0,114 UP,14284
114,1,Sultan palya,0,114 UP,14285
114,1,Sultan palya,0,114 UP,14286
114,1,Sultan palya,0,114 UP,14287
114,1,Sultan palya,0,114 UP,14288
114,1,Sultan palya,0,114 UP,14289
114,1,Sultan palya,0,114 UP,14290
114,1,Sultan palya,0,114 UP,14291
114,1,Sultan palya,0,114 UP,14292
114,1,Sultan palya,0,114 UP,14293
114,1,Sultan palya,0,114 UP,14294
114,1,Sultan palya,0,114 UP,14295
114,1,Sultan palya,0,114 UP,14296
114,1,Sultan palya,0,114 UP,14297
114,1,Sultan palya,0,114 UP,14298
114,1,Sultan palya,0,114 UP,14299
114,1,Sultan palya,0,114 UP,14300
114,1,Sultan palya,0,114 UP,14301
114,1,Sultan palya,0,114 UP,14302
114,1,Sultan palya,0,114 UP,14303
114,1,Sultan palya,0,114 UP,14304
114,1,Sultan palya,0,114 UP,14305
114,1,Sultan palya,0,114 UP,14306
114,1,Sultan palya,0,114 UP,14307
114,1,Sultan palya,0,114 UP,14308
114,1,Sultan palya,0,114 UP,14309
114,1,Sultan palya,0,114 UP,14310
114,1,Sultan palya,0,114 UP,14311
114 KMT-SPHS,1,KR Market,1,114 KMT-SPHS DOWN,40911
114 SBS-MRP,1,Manorayanapalya,0,114 SBS-MRP UP,47343
114 SBS-MRP,1,Manorayanapalya,0,114 SBS-MRP UP,47344
114 SBS-MRP,1,Shivajinagara Bus Station,1,114 SBS-MRP DOWN,47345
114 SBS-MRP,1,Shivajinagara Bus Station,1,114 SBS-MRP DOWN,47346
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14367
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14368
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14369
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14370
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14371
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14372
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14373
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14374
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14375
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14376
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14377
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14378
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14379
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14380
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14381
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14382
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14383
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,14384
114-A,1,Sultan palya,0,114-A UP,14346
114-A,1,Sultan palya,0,114-A UP,14347
114-A,1,Sultan palya,0,114-A UP,14348
114-A,1,Sultan palya,0,114-A UP,14349
114-A,1,Sultan palya,0,114-A UP,14350
114-A,1,Sultan palya,0,114-A UP,14351
114-A,1,Sultan palya,0,114-A UP,14352
114-A,1,Sultan palya,0,114-A UP,14353
114-A,1,Sultan palya,0,114-A UP,14354
114-A,1,Sultan palya,0,114-A UP,14355
114-A,1,Sultan palya,0,114-A UP,14356
114-A,1,Sultan palya,0,114-A UP,14357
114-A,1,Sultan palya,0,114-A UP,14358
114-A,1,Sultan palya,0,114-A UP,14359
114-A,1,Sultan palya,0,114-A UP,14360
114-A,1,Sultan palya,0,114-A UP,14361
114-A,1,Sultan palya,0,114-A UP,14362
114-A,1,Sultan palya,0,114-A UP,14363
114-A,1,Sultan palya,0,114-A UP,14364
114-A,1,Sultan palya,0,114-A UP,14365
114-A,1,Sultan palya,0,114-A UP,14366
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14406
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14407
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14408
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14409
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14410
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14411
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14412
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14413
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14414
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14415
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14416
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14417
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14418
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14419
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14420
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14421
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14422
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14423
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14424
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14425
114-B,1,Kempegowda Bus Station,1,114-B DOWN,14426
114-B,1,Manorayanapalya,0,114-B UP,14385
114-B,1,Manorayanapalya,0,114-B UP,14386
114-B,1,Manorayanapalya,0,114-B UP,14387
114-B,1,Manorayanapalya,0,114-B UP,14388
114-B,1,Manorayanapalya,0,114-B UP,14389
114-B,1,Manorayanapalya,0,114-B UP,14390
114-B,1,Manorayanapalya,0,114-B UP,14391
114-B,1,Manorayanapalya,0,114-B UP,14392
114-B,1,Manorayanapalya,0,114-B UP,14393
114-B,1,Manorayanapalya,0,114-B UP,14394
114-B,1,Manorayanapalya,0,114-B UP,14395
114-B,1,Manorayanapalya,0,114-B UP,14396
114-B,1,Manorayanapalya,0,114-B UP,14397
114-B,1,Manorayanapalya,0,114-B UP,14398
114-B,1,Manorayanapalya,0,114-B UP,14399
114-B,1,Manorayanapalya,0,114-B UP,14400
114-B,1,Manorayanapalya,0,114-B UP,14401
114-B,1,Manorayanapalya,0,114-B UP,14402
114-B,1,Manorayanapalya,0,114-B UP,14403
114-B,1,Manorayanapalya,0,114-B UP,14404
114-B,1,Manorayanapalya,0,114-B UP,14405
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14477
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14478
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14479
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14480
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14481
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14482
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14483
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14484
114-C,1,Kempegowda Bus Station,1,114-C DOWN,14485
